z,H_z_Zx
2.3989979959919836,235.5265691461094
2.405008016032064,236.17056739757805
2.4110180360721443,236.85422880867353
2.4170280561122244,236.70172313983477
2.4230380761523045,238.02529328460955
2.4290480961923846,238.66466774291993
2.4350581162324647,239.30271500167493
2.441068136272545,239.91483671891834
2.447078156312625,240.56079613059484
2.453088176352705,241.17998375195637
2.4590981963927856,241.79953098301283
2.4651082164328657,242.45128591739982
2.471118236472946,243.0798866657459
2.477128256513026,243.70629586652674
2.483138276553106,244.33444204584438
2.489148296593186,244.9760208206641
2.4951583166332663,245.5980236796669
2.5011683366733464,246.2334101845014
2.5071783567134265,246.8392612764118
2.513188376753507,247.47536745009918
2.519198396793587,248.1302797836328
2.5252084168336673,248.79722456769895
2.5312184368737474,249.41988214758024
2.5372284569138275,250.12161886924727
2.5432384769539076,250.68784211527876
2.5492484969939877,251.33262977933714
2.555258517034068,252.0354204192961
2.561268537074148,252.5960323666912
2.5672785571142285,253.24086878413868
2.5732885771543086,253.91050820564973
2.5792985971943887,254.5220600396836
2.585308617234469,255.14831599247825
2.591318637274549,255.14782741421055
2.597328657314629,256.7458340500455
2.603338677354709,257.10756526566047
2.6093486973947893,257.7328865412355
2.6153587174348694,258.3962829356012
2.62136873747495,259.025394812524
2.62737875751503,259.6639022515656
2.63338877755511,260.32301277396743
2.6393987975951902,260.9435364137788
2.6454088176352704,261.6205093648632
2.6514188376753505,262.2575798318141
2.6574288577154306,262.88639402924724
2.6634388777555107,263.56775489990576
2.669448897795591,264.20037198290674
2.6754589178356714,264.83837100298604
2.6814689378757515,265.5130611333625
2.6874789579158316,266.14142786561507
2.6934889779559117,266.79944577845987
2.699498997995992,267.49137737847917
2.705509018036072,267.83493798463843
2.711519038076152,268.7571802994145
2.717529058116232,269.31383452189885
2.7235390781563122,270.07963116859526
2.729549098196393,270.7350163547032
2.735559118236473,271.37545267864664
2.741569138276553,272.035498666231
2.747579158316633,272.69490604851217
2.7535891783567132,273.34224154765474
2.7595991983967934,274.00558295503413
2.7656092184368735,274.64671797265095
2.7716192384769536,275.24658706734044
2.7776292585170337,275.97056044395003
2.7836392785571142,276.6438081738265
2.7896492985971943,277.2866439960102
2.7956593186372745,277.9437035555317
2.8016693386773546,278.6163612244844
2.8076793587174347,279.27017878415376
2.813689378757515,279.94402459996826
2.819699398797595,280.5447916756989
2.825709418837675,281.2662707472633
2.831719438877755,281.9173194238366
2.8377294589178357,282.57759610791095
2.843739478957916,283.41808911372516
2.849749498997996,283.91238577146817
2.855759519038076,284.59265185185563
2.861769539078156,285.29809482258327
2.8677795591182362,285.9195326892576
2.8737895791583163,286.59487838240943
2.8797995991983965,287.24079254300085
2.8858096192384766,287.9159647757351
2.891819639278557,288.5534239717258
2.8978296593186372,289.259510359798
2.9038396793587173,289.91686851621733
2.9098496993987975,290.6019984925782
2.9158597194388776,291.26991145312934
2.9218697394789577,291.92393829981006
2.927879759519038,292.59817243985674
2.933889779559118,293.2626062375374
2.939899799599198,293.9704036138677
2.9459098196392786,294.61712087157184
2.9519198396793587,295.2991938223024
2.957929859719439,295.95290106923613
2.963939879759519,296.6230020198435
2.969949899799599,297.3181246648767
2.975959919839679,297.9709574489767
2.9819699398797592,298.6401694717885
2.9879799599198393,299.3284919216683
2.9939899799599194,300.02479924835956
3.0,300.6382921492779
